service,direction,bus stop code,seq,bus count,Net Passengers on Bus at BusStop
410,0,53009_D,22,370.5652173913044,0
961,0,80009,0,135.2173913043478,126
961,0,80101,1,135.2173913043478,3084
961,0,60051,2,135.2173913043478,2288
961,0,60019,3,135.2173913043478,2274
961,0,07369,4,135.2173913043478,2514
961,0,07379,5,135.2173913043478,2581
961,0,01339,6,135.2173913043478,2677
961,0,01329,7,135.2173913043478,2741
961,0,01239,8,135.2173913043478,2471
961,0,01529,9,135.2173913043478,2458
961,0,01519,10,135.2173913043478,1910
961,0,01629,11,135.2173913043478,1633
961,0,01619,12,135.2173913043478,1563
961,0,04168,13,135.2173913043478,1680
961,0,04249,14,135.2173913043478,1678
961,0,05029,15,135.2173913043478,1572
961,0,05131,16,135.2173913043478,1508
961,0,05039,17,135.2173913043478,2647
961,0,05019,18,135.2173913043478,3270
961,0,05069,19,135.2173913043478,7213
961,0,10011,20,135.2173913043478,7588
961,0,10041,21,135.2173913043478,7800
961,0,10051,22,135.2173913043478,7968
961,0,10061,23,135.2173913043478,8180
961,0,10071,24,135.2173913043478,8978
961,0,10501,25,135.2173913043478,9088
961,0,10081,26,135.2173913043478,8765
961,0,10091,27,135.2173913043478,6511
961,0,10101,28,135.2173913043478,4882
961,0,10111,29,135.2173913043478,3426
961,0,10131,30,135.2173913043478,3520
961,0,11021,31,135.2173913043478,3741
961,0,11031,32,135.2173913043478,3827
961,0,11041,33,135.2173913043478,3947
961,0,11051,34,135.2173913043478,4254
961,0,11061,35,135.2173913043478,4373
961,0,11071,36,135.2173913043478,4799
961,0,11081,37,135.2173913043478,4928
961,0,11091,38,135.2173913043478,5086
961,0,11101,39,135.2173913043478,5861
961,0,11111,40,135.2173913043478,5233
961,0,41101,41,135.2173913043478,5214
961,0,41111,42,135.2173913043478,5136
961,0,41031,43,135.2173913043478,5080
961,0,41041,44,135.2173913043478,4809
961,0,41051,45,135.2173913043478,4680
961,0,41061,46,135.2173913043478,4641
961,0,41071,47,135.2173913043478,3666
961,0,41081,48,135.2173913043478,3513
961,0,42011,49,135.2173913043478,3415
961,0,42021,50,135.2173913043478,3303
961,0,42031,51,135.2173913043478,3304
961,0,42041,52,135.2173913043478,3467
961,0,42051,53,135.2173913043478,3085
961,0,42061,54,135.2173913043478,3051
961,0,42071,55,135.2173913043478,3090
961,0,42091,56,135.2173913043478,2909
961,0,42111,57,135.2173913043478,2748
961,0,43011,58,135.2173913043478,2781
961,0,43021,59,135.2173913043478,2866
961,0,43041,60,135.2173913043478,3242
961,0,43051,61,135.2173913043478,3222
961,0,43061,62,135.2173913043478,2857
961,0,43071,63,135.2173913043478,2828
961,0,43081,64,135.2173913043478,2784
961,0,43091,65,135.2173913043478,2743
961,0,43111,66,135.2173913043478,2753
961,0,44011,67,135.2173913043478,2807
961,0,44021,68,135.2173913043478,4350
961,0,44041,69,135.2173913043478,4554
961,0,44051,70,135.2173913043478,5053
961,0,43991,71,135.2173913043478,5116
961,0,44061,72,135.2173913043478,5059
961,0,45011,73,135.2173913043478,4911
961,0,45021,74,135.2173913043478,4818
961,0,45031,75,135.2173913043478,4681
961,0,45041,76,135.2173913043478,4661
961,0,45051,77,135.2173913043478,4259
961,0,45061,78,135.2173913043478,4111
961,0,45071,79,135.2173913043478,4126
961,0,45081,80,135.2173913043478,4201
961,0,45091,81,135.2173913043478,4214
961,0,45101,82,135.2173913043478,4233
961,0,45111,83,135.2173913043478,4225
961,0,45121,84,135.2173913043478,4108
961,0,45131,85,135.2173913043478,3347
961,0,46389,86,135.2173913043478,2976
961,0,46499,87,135.2173913043478,2878
961,0,46521,88,135.2173913043478,2301
961,0,46531,89,135.2173913043478,2371
961,0,46541,90,135.2173913043478,2246
961,0,46009,91,135.2173913043478,0
7,1,84009,0,194.625,2148
7,1,84029,1,194.625,3384
7,1,84019,2,194.625,3947
7,1,83099,3,194.625,4138
7,1,83079,4,194.625,4178
7,1,83059,5,194.625,4427
7,1,83049,6,194.625,4636
7,1,83029,7,194.625,4763
7,1,82069,8,194.625,5727
7,1,82049,9,194.625,5915
7,1,82029,10,194.625,6256
7,1,82109,11,194.625,6283
7,1,81131,12,194.625,6279
7,1,81141,13,194.625,7049
7,1,81151,14,194.625,7811
7,1,81161,15,194.625,8686
7,1,80259,16,194.625,8979
7,1,80111,17,194.625,9187
7,1,80049,18,194.625,9549
7,1,80039,19,194.625,9584
7,1,80029,20,194.625,9403
7,1,01339,21,194.625,9090
7,1,01329,22,194.625,9549
7,1,01229,23,194.625,9286
7,1,01139,24,194.625,8411
7,1,01039,25,194.625,7781
7,1,01029,26,194.625,7364
7,1,04111,27,194.625,7127
7,1,04121,28,194.625,6833
7,1,08041,29,194.625,6621
7,1,08031,30,194.625,8011
7,1,08111,31,194.625,7505
7,1,08121,32,194.625,7392
7,1,09059,33,194.625,6834
7,1,09022,34,194.625,8802
7,1,09111,35,194.625,8450
7,1,09121,36,194.625,8222
7,1,09131,37,194.625,6565
7,1,09141,38,194.625,5953
7,1,13011,39,194.625,2919
7,1,13021,40,194.625,2677
7,1,11201,41,194.625,2208
7,1,11211,42,194.625,1947
7,1,11221,43,194.625,1937
7,1,11231,44,194.625,2009
7,1,11261,45,194.625,2183
7,1,11271,46,194.625,2096
7,1,11281,47,194.625,2058
7,1,11291,48,194.625,1984
7,1,12021,49,194.625,2093
7,1,12031,50,194.625,2324
7,1,12041,51,194.625,2179
7,1,12051,52,194.625,2159
7,1,12111,53,194.625,2541
7,1,17229,54,194.625,3042
7,1,17009,55,194.625,0
854,0,84009,0,280.74074074074076,2848
854,0,84029,1,280.74074074074076,5427
854,0,84019,2,280.74074074074076,6125
854,0,83099,3,280.74074074074076,6611
854,0,83079,4,280.74074074074076,6789
854,0,83059,5,280.74074074074076,7286
854,0,83049,6,280.74074074074076,7701
854,0,83101,7,280.74074074074076,11201
854,0,83111,8,280.74074074074076,11875
854,0,72011,9,280.74074074074076,12982
854,0,71099,10,280.74074074074076,15678
854,0,71089,11,280.74074074074076,15361
854,0,71079,12,280.74074074074076,13859
854,0,71069,13,280.74074074074076,12478
854,0,71059,14,280.74074074074076,11937
854,0,62249,15,280.74074074074076,11811
854,0,62239,16,280.74074074074076,11760
854,0,63109,17,280.74074074074076,12161
854,0,63099,18,280.74074074074076,12564
854,0,63089,19,280.74074074074076,12793
854,0,63079,20,280.74074074074076,13207
854,0,63241,21,280.74074074074076,14570
854,0,63349,22,280.74074074074076,15438
854,0,63339,23,280.74074074074076,15886
854,0,63329,24,280.74074074074076,16086
854,0,63319,25,280.74074074074076,16375
854,0,64101,26,280.74074074074076,16742
854,0,64111,27,280.74074074074076,15639
854,0,64121,28,280.74074074074076,16471
854,0,67079,29,280.74074074074076,16661
854,0,67069,30,280.74074074074076,16652
854,0,67059,31,280.74074074074076,17029
854,0,67049,32,280.74074074074076,17448
854,0,67039,33,280.74074074074076,17542
854,0,67029,34,280.74074074074076,17535
854,0,67019,35,280.74074074074076,17573
854,0,55109,36,280.74074074074076,17615
854,0,55089,37,280.74074074074076,17599
854,0,55079,38,280.74074074074076,17372
854,0,55059,39,280.74074074074076,13729
854,0,55049,40,280.74074074074076,11070
854,0,55039,41,280.74074074074076,8086
854,0,55241,42,280.74074074074076,8040
854,0,55251,43,280.74074074074076,8045
854,0,55261,44,280.74074074074076,8184
854,0,55271,45,280.74074074074076,8180
854,0,59011,46,280.74074074074076,8175
854,0,59021,47,280.74074074074076,8109
854,0,59031,48,280.74074074074076,7930
854,0,59041,49,280.74074074074076,5381
854,0,59051,50,280.74074074074076,4794
854,0,59061,51,280.74074074074076,3431
854,0,59671,52,280.74074074074076,2683
854,0,59009,53,280.74074074074076,0
133,1,54009,0,241.2,1980
133,1,54248,1,241.2,3507
133,1,54019,2,241.2,6100
133,1,54071,3,241.2,7597
133,1,54081,4,241.2,9294
133,1,54091,5,241.2,10266
133,1,54101,6,241.2,10250
133,1,66091,7,241.2,10730
133,1,66031,8,241.2,11189
133,1,66369,9,241.2,14479
133,1,66389,10,241.2,10681
133,1,62129,11,241.2,10952
133,1,62119,12,241.2,11217
133,1,61049,13,241.2,11088
133,1,61039,14,241.2,11150
133,1,61029,15,241.2,11243
133,1,61019,16,241.2,11348
133,1,60269,17,241.2,15172
133,1,60209,18,241.2,14614
133,1,60179,19,241.2,13484
133,1,60159,20,241.2,14900
133,1,60139,21,241.2,17352
133,1,60119,22,241.2,17998
133,1,60099,23,241.2,17943
133,1,07359,24,241.2,17919
133,1,07369,25,241.2,15317
133,1,07379,26,241.2,11346
133,1,01319,27,241.2,7615
133,1,01219,28,241.2,6731
133,1,01129,29,241.2,6088
133,1,01059,30,241.2,4544
133,1,01119,31,241.2,3890
133,1,01019,32,241.2,2977
133,1,02049,33,241.2,2860
133,1,02151,34,241.2,1957
133,1,02161,35,241.2,1813
133,1,02171,36,241.2,1894
133,1,03509,37,241.2,1225
133,1,03519,38,241.2,1145
133,1,03539,39,241.2,1030
133,1,03529,40,241.2,835
133,1,03129,41,241.2,326
133,1,03218,42,241.2,32
133,1,03219,43,241.2,2
133,1,03239,44,241.2,0
166,0,17009,0,178.01492537313433,2318
166,0,17239,1,178.01492537313433,3720
166,0,17159,2,178.01492537313433,7553
166,0,19049,3,178.01492537313433,7731
166,0,19039,4,178.01492537313433,9474
166,0,19029,5,178.01492537313433,9402
166,0,19099,6,178.01492537313433,9276
166,0,19071,7,178.01492537313433,9388
166,0,19081,8,178.01492537313433,9527
166,0,18111,9,178.01492537313433,9024
166,0,18129,10,178.01492537313433,8105
166,0,18109,11,178.01492537313433,6901
166,0,18049,12,178.01492537313433,6781
166,0,18019,13,178.01492537313433,7096
166,0,15059,14,178.01492537313433,5321
166,0,15049,15,178.01492537313433,3681
166,0,14189,16,178.01492537313433,3694
166,0,14179,17,178.01492537313433,3681
166,0,14169,18,178.01492537313433,4275
166,0,14159,19,178.01492537313433,4331
166,0,14139,20,178.01492537313433,4291
166,0,14129,21,178.01492537313433,3069
166,0,14119,22,178.01492537313433,3519
166,0,14011,23,178.01492537313433,3511
166,0,14239,24,178.01492537313433,3669
166,0,14229,25,178.01492537313433,4635
166,0,10391,26,178.01492537313433,5593
166,0,10049,27,178.01492537313433,6030
166,0,10039,28,178.01492537313433,6115
166,0,10018,29,178.01492537313433,5165
166,0,05012,30,178.01492537313433,5107
166,0,05022,31,178.01492537313433,4492
166,0,04222,32,178.01492537313433,4996
166,0,04223,33,178.01492537313433,4165
166,0,04143,34,178.01492537313433,3737
166,0,04121,35,178.01492537313433,3647
166,0,08079,36,178.01492537313433,3081
166,0,07011,37,178.01492537313433,2545
166,0,07021,38,178.01492537313433,2690
166,0,40011,39,178.01492537313433,5609
166,0,40101,40,178.01492537313433,4933
166,0,50011,41,178.01492537313433,4534
166,0,50021,42,178.01492537313433,3285
166,0,50031,43,178.01492537313433,3049
166,0,50041,44,178.01492537313433,3039
166,0,50051,45,178.01492537313433,2891
166,0,51011,46,178.01492537313433,3062
166,0,51021,47,178.01492537313433,2986
166,0,51031,48,178.01492537313433,2845
166,0,51041,49,178.01492537313433,2624
166,0,51051,50,178.01492537313433,2515
166,0,51071,51,178.01492537313433,2466
166,0,53011,52,178.01492537313433,2438
166,0,53021,53,178.01492537313433,2428
166,0,53041,54,178.01492537313433,2209
166,0,53051,55,178.01492537313433,1855
166,0,53061,56,178.01492537313433,1792
166,0,53071,57,178.01492537313433,1810
166,0,53081,58,178.01492537313433,1647
166,0,53091,59,178.01492537313433,1618
166,0,56261,60,178.01492537313433,1693
166,0,54061,61,178.01492537313433,1854
166,0,54211,62,178.01492537313433,2087
166,0,54221,63,178.01492537313433,2309
166,0,54231,64,178.01492537313433,2689
166,0,54241,65,178.01492537313433,2109
166,0,54009,66,178.01492537313433,0
174,0,10589,0,129.10294117647058,115
174,0,10017,1,129.10294117647058,532
174,0,06011,2,129.10294117647058,1807
174,0,06039,3,129.10294117647058,1909
174,0,06189,4,129.10294117647058,1827
174,0,05023,5,129.10294117647058,1738
174,0,04222,6,129.10294117647058,1880
174,0,04223,7,129.10294117647058,1446
174,0,04143,8,129.10294117647058,1225
174,0,04121,9,129.10294117647058,1129
174,0,08041,10,129.10294117647058,1230
174,0,08031,11,129.10294117647058,2505
174,0,08111,12,129.10294117647058,2480
174,0,08121,13,129.10294117647058,2938
174,0,09059,14,129.10294117647058,2978
174,0,09022,15,129.10294117647058,4957
174,0,09111,16,129.10294117647058,4951
174,0,09121,17,129.10294117647058,4933
174,0,09131,18,129.10294117647058,4252
174,0,09141,19,129.10294117647058,4034
174,0,13011,20,129.10294117647058,2365
174,0,13021,21,129.10294117647058,2276
174,0,11201,22,129.10294117647058,2050
174,0,11211,23,129.10294117647058,2012
174,0,11221,24,129.10294117647058,2165
174,0,11091,25,129.10294117647058,2370
174,0,11101,26,129.10294117647058,2415
174,0,11111,27,129.10294117647058,2472
174,0,41101,28,129.10294117647058,2471
174,0,41111,29,129.10294117647058,2422
174,0,41031,30,129.10294117647058,2400
174,0,41041,31,129.10294117647058,2241
174,0,41051,32,129.10294117647058,2344
174,0,41061,33,129.10294117647058,2376
174,0,41071,34,129.10294117647058,1903
174,0,41081,35,129.10294117647058,1894
174,0,42011,36,129.10294117647058,1912
174,0,42021,37,129.10294117647058,1933
174,0,42031,38,129.10294117647058,2085
174,0,42041,39,129.10294117647058,2501
174,0,42051,40,129.10294117647058,2509
174,0,42061,41,129.10294117647058,2514
174,0,42071,42,129.10294117647058,2495
174,0,42151,43,129.10294117647058,3342
174,0,42161,44,129.10294117647058,3650
174,0,42171,45,129.10294117647058,3830
174,0,42181,46,129.10294117647058,3977
174,0,42191,47,129.10294117647058,3684
174,0,43201,48,129.10294117647058,3724
174,0,43191,49,129.10294117647058,4214
174,0,43181,50,129.10294117647058,4969
174,0,43171,51,129.10294117647058,5653
174,0,43419,52,129.10294117647058,7211
174,0,43401,53,129.10294117647058,7289
174,0,43531,54,129.10294117647058,7199
174,0,43341,55,129.10294117647058,6450
174,0,43451,56,129.10294117647058,6719
174,0,28111,57,129.10294117647058,6663
174,0,28121,58,129.10294117647058,6643
174,0,28131,59,129.10294117647058,6643
174,0,28141,60,129.10294117647058,6643
174,0,28151,61,129.10294117647058,6632
174,0,28161,62,129.10294117647058,6609
174,0,21249,63,129.10294117647058,5367
174,0,21429,64,129.10294117647058,6317
174,0,21391,65,129.10294117647058,6037
174,0,21369,66,129.10294117647058,5759
174,0,22009,67,129.10294117647058,0
961,1,46009,0,230.3095238095238,6167
961,1,46549,1,230.3095238095238,7342
961,1,46539,2,230.3095238095238,8713
961,1,46529,3,230.3095238095238,9139
961,1,46491,4,230.3095238095238,9697
961,1,46381,5,230.3095238095238,8607
961,1,45139,6,230.3095238095238,12542
961,1,45129,7,230.3095238095238,12580
961,1,45119,8,230.3095238095238,12520
961,1,45109,9,230.3095238095238,12492
961,1,45099,10,230.3095238095238,12444
961,1,45079,11,230.3095238095238,11680
961,1,45069,12,230.3095238095238,10611
961,1,45059,13,230.3095238095238,9851
961,1,45049,14,230.3095238095238,9918
961,1,45039,15,230.3095238095238,9911
961,1,45029,16,230.3095238095238,10574
961,1,45019,17,230.3095238095238,10504
961,1,44069,18,230.3095238095238,11352
961,1,44059,19,230.3095238095238,11959
961,1,44049,20,230.3095238095238,12044
961,1,44029,21,230.3095238095238,9091
961,1,44019,22,230.3095238095238,9195
961,1,43119,23,230.3095238095238,9271
961,1,43109,24,230.3095238095238,8988
961,1,43099,25,230.3095238095238,9082
961,1,43089,26,230.3095238095238,8963
961,1,43069,27,230.3095238095238,8982
961,1,43059,28,230.3095238095238,8847
961,1,43049,29,230.3095238095238,9224
961,1,43029,30,230.3095238095238,9328
961,1,43019,31,230.3095238095238,9855
961,1,42119,32,230.3095238095238,9853
961,1,42109,33,230.3095238095238,9502
961,1,42089,34,230.3095238095238,9236
961,1,42059,35,230.3095238095238,8841
961,1,42049,36,230.3095238095238,8796
961,1,42039,37,230.3095238095238,8699
961,1,42029,38,230.3095238095238,8324
961,1,42019,39,230.3095238095238,8621
961,1,41089,40,230.3095238095238,8628
961,1,41079,41,230.3095238095238,7738
961,1,41069,42,230.3095238095238,8252
961,1,41049,43,230.3095238095238,8336
961,1,41119,44,230.3095238095238,8705
961,1,41109,45,230.3095238095238,8740
961,1,11119,46,230.3095238095238,11498
961,1,11109,47,230.3095238095238,11412
961,1,11099,48,230.3095238095238,11377
961,1,11089,49,230.3095238095238,11359
961,1,11079,50,230.3095238095238,11585
961,1,11069,51,230.3095238095238,11560
961,1,11059,52,230.3095238095238,10902
961,1,11049,53,230.3095238095238,11136
961,1,11039,54,230.3095238095238,11102
961,1,11029,55,230.3095238095238,11196
961,1,11019,56,230.3095238095238,10760
961,1,10139,57,230.3095238095238,9899
961,1,10119,58,230.3095238095238,9378
961,1,10109,59,230.3095238095238,8570
961,1,10099,60,230.3095238095238,7173
961,1,10089,61,230.3095238095238,6775
961,1,10079,62,230.3095238095238,10163
961,1,10069,63,230.3095238095238,10792
961,1,10059,64,230.3095238095238,10672
961,1,10049,65,230.3095238095238,11044
961,1,10039,66,230.3095238095238,10664
961,1,10018,67,230.3095238095238,8511
961,1,05013,68,230.3095238095238,5334
961,1,05023,69,230.3095238095238,4694
961,1,04222,70,230.3095238095238,4595
961,1,02181,71,230.3095238095238,3753
961,1,01611,72,230.3095238095238,3356
961,1,01621,73,230.3095238095238,2955
961,1,01511,74,230.3095238095238,2376
961,1,01521,75,230.3095238095238,2032
961,1,01411,76,230.3095238095238,1293
961,1,01421,77,230.3095238095238,1093
961,1,01341,78,230.3095238095238,1062
961,1,07371,79,230.3095238095238,664
961,1,60011,80,230.3095238095238,447
961,1,60059,81,230.3095238095238,300
961,1,80109,82,230.3095238095238,27
961,1,80009,83,230.3095238095238,0
268,1,55009_O,0,299.3125,37
268,1,55239,1,299.3125,112
268,1,55229,2,299.3125,282
268,1,55219,3,299.3125,418
268,1,55309,4,299.3125,677
268,1,55159,5,299.3125,1199
268,1,55149,6,299.3125,2086
268,1,55139,7,299.3125,4212
268,1,54209,8,299.3125,6278
268,1,54199,9,299.3125,8940
268,1,54189,10,299.3125,11320
268,1,54221,11,299.3125,12648
268,1,54231,12,299.3125,14630
268,1,54241,13,299.3125,15095
268,1,54261,14,299.3125,15992
268,1,54271,15,299.3125,16012
268,1,54281,16,299.3125,15847
268,1,54291,17,299.3125,15819
268,1,54301,18,299.3125,14876
268,1,54511,19,299.3125,13708
268,1,54521,20,299.3125,10334
268,1,54599,21,299.3125,8133
268,1,54641,22,299.3125,5431
268,1,54631,23,299.3125,1448
268,1,54659,24,299.3125,1757
268,1,54509,25,299.3125,2017
268,1,54591,26,299.3125,2090
268,1,54529,27,299.3125,1848
268,1,54519,28,299.3125,1658
268,1,54309,29,299.3125,1938
268,1,54299,30,299.3125,3282
268,1,54289,31,299.3125,4957
268,1,54279,32,299.3125,5506
268,1,54269,33,299.3125,4132
268,1,54248,34,299.3125,4497
268,1,54239,35,299.3125,4491
268,1,54229,36,299.3125,4678
268,1,54181,37,299.3125,5438
268,1,54191,38,299.3125,5393
268,1,54201,39,299.3125,6245
268,1,55131,40,299.3125,6524
268,1,55141,41,299.3125,7041
268,1,55151,42,299.3125,7115
268,1,55301,43,299.3125,8853
268,1,55211,44,299.3125,3613
268,1,55221,45,299.3125,1655
268,1,55231,46,299.3125,157
268,1,55009_D,47,299.3125,0
963,0,14009,0,169.89795918367346,837
963,0,14131,1,169.89795918367346,1329
963,0,14151,2,169.89795918367346,1592
963,0,14161,3,169.89795918367346,3890
963,0,14171,4,169.89795918367346,3932
963,0,15041,5,169.89795918367346,4131
963,0,15051,6,169.89795918367346,2385
963,0,18011,7,169.89795918367346,2816
963,0,18041,8,169.89795918367346,3239
963,0,18131,9,169.89795918367346,3169
963,0,18101,10,169.89795918367346,3062
963,0,18071,11,169.89795918367346,3670
963,0,16091,12,169.89795918367346,3400
963,0,17121,13,169.89795918367346,3575
963,0,17131,14,169.89795918367346,3603
963,0,17141,15,169.89795918367346,3839
963,0,17059,16,169.89795918367346,4088
963,0,20101,17,169.89795918367346,4058
963,0,28011,18,169.89795918367346,4014
963,0,28181,19,169.89795918367346,3884
963,0,28101,20,169.89795918367346,3875
963,0,42311,21,169.89795918367346,2968
963,0,43621,22,169.89795918367346,3050
963,0,43611,23,169.89795918367346,3382
963,0,43181,24,169.89795918367346,3252
963,0,43169,25,169.89795918367346,4647
963,0,43231,26,169.89795918367346,5160
963,0,43241,27,169.89795918367346,6110
963,0,43251,28,169.89795918367346,6694
963,0,43261,29,169.89795918367346,6709
963,0,43271,30,169.89795918367346,3986
963,0,43061,31,169.89795918367346,3244
963,0,43071,32,169.89795918367346,3220
963,0,43081,33,169.89795918367346,3095
963,0,43091,34,169.89795918367346,3048
963,0,43111,35,169.89795918367346,3053
963,0,44011,36,169.89795918367346,3009
963,0,44021,37,169.89795918367346,2888
963,0,44251,38,169.89795918367346,2883
963,0,44639,39,169.89795918367346,2992
963,0,44201,40,169.89795918367346,4024
963,0,44211,41,169.89795918367346,4213
963,0,44221,42,169.89795918367346,4929
963,0,44261,43,169.89795918367346,6143
963,0,46499,44,169.89795918367346,5787
963,0,46521,45,169.89795918367346,3795
963,0,46531,46,169.89795918367346,3844
963,0,46541,47,169.89795918367346,3837
963,0,46009,48,169.89795918367346,0
112,1,64009_O,0,179.93617021276594,617
112,1,64041,1,179.93617021276594,714
112,1,64051,2,179.93617021276594,879
112,1,64329,3,179.93617021276594,2575
112,1,64319,4,179.93617021276594,2762
112,1,64309,5,179.93617021276594,3125
112,1,64239,6,179.93617021276594,3171
112,1,64209,7,179.93617021276594,2924
112,1,63139,8,179.93617021276594,3380
112,1,63239,9,179.93617021276594,3318
112,1,63229,10,179.93617021276594,2706
112,1,63031,11,179.93617021276594,2070
112,1,63041,12,179.93617021276594,2038
112,1,63051,13,179.93617021276594,1794
112,1,63349,14,179.93617021276594,1817
112,1,63339,15,179.93617021276594,1802
112,1,63329,16,179.93617021276594,1844
112,1,63391,17,179.93617021276594,1697
112,1,63381,18,179.93617021276594,1892
112,1,63371,19,179.93617021276594,1830
112,1,64411,20,179.93617021276594,1178
112,1,64479,21,179.93617021276594,856
112,1,64489,22,179.93617021276594,686
112,1,64509,23,179.93617021276594,946
112,1,64519,24,179.93617021276594,1298
112,1,64471,25,179.93617021276594,2242
112,1,64419,26,179.93617021276594,3669
112,1,63379,27,179.93617021276594,3609
112,1,63389,28,179.93617021276594,4052
112,1,63399,29,179.93617021276594,5105
112,1,63321,30,179.93617021276594,5259
112,1,63331,31,179.93617021276594,6227
112,1,63341,32,179.93617021276594,7111
112,1,63059,33,179.93617021276594,8308
112,1,63049,34,179.93617021276594,7971
112,1,63039,35,179.93617021276594,1602
112,1,63221,36,179.93617021276594,1613
112,1,63231,37,179.93617021276594,1513
112,1,63131,38,179.93617021276594,1442
112,1,64201,39,179.93617021276594,1184
112,1,64231,40,179.93617021276594,1373
112,1,64301,41,179.93617021276594,1891
112,1,64311,42,179.93617021276594,2941
112,1,64321,43,179.93617021276594,4495
112,1,64059,44,179.93617021276594,5138
112,1,64049,45,179.93617021276594,5334
112,1,64009_D,46,179.93617021276594,0
201,1,16009_O,0,204.81578947368422,280
201,1,17011,1,204.81578947368422,692
201,1,17021,2,204.81578947368422,1718
201,1,17381,3,204.81578947368422,2315
201,1,17031,4,204.81578947368422,2781
201,1,17041,5,204.81578947368422,8582
201,1,17251,6,204.81578947368422,8456
201,1,17161,7,204.81578947368422,7794
201,1,17171,8,204.81578947368422,3756
201,1,17181,9,204.81578947368422,3769
201,1,17051,10,204.81578947368422,3496
201,1,20021,11,204.81578947368422,3220
201,1,20031,12,204.81578947368422,2466
201,1,20081,13,204.81578947368422,1711
201,1,29159,14,204.81578947368422,1230
201,1,20249,15,204.81578947368422,1093
201,1,20129,16,204.81578947368422,1465
201,1,20239,17,204.81578947368422,3398
201,1,20219,18,204.81578947368422,3606
201,1,20209,19,204.81578947368422,3796
201,1,20259,20,204.81578947368422,3507
201,1,20159,21,204.81578947368422,3660
201,1,20199,22,204.81578947368422,5222
201,1,20189,23,204.81578947368422,6188
201,1,20261,24,204.81578947368422,6252
201,1,20059,25,204.81578947368422,5272
201,1,20039,26,204.81578947368422,5522
201,1,20029,27,204.81578947368422,6027
201,1,17059,28,204.81578947368422,7219
201,1,17189,29,204.81578947368422,7442
201,1,17179,30,204.81578947368422,6749
201,1,17259,31,204.81578947368422,7256
201,1,17049,32,204.81578947368422,5015
201,1,17039,33,204.81578947368422,3818
201,1,17389,34,204.81578947368422,3795
201,1,17029,35,204.81578947368422,3331
201,1,17019,36,204.81578947368422,2722
201,1,16009_D,37,204.81578947368422,0
173,1,43009_O,0,190.68253968253967,1133
173,1,43419,1,190.68253968253967,1249
173,1,43399,2,190.68253968253967,1424
173,1,43389,3,190.68253968253967,1854
173,1,43519,4,190.68253968253967,2227
173,1,43749,5,190.68253968253967,2592
173,1,43739,6,190.68253968253967,2576
173,1,43169,7,190.68253968253967,3240
173,1,43231,8,190.68253968253967,2694
173,1,43241,9,190.68253968253967,2359
173,1,43291,10,190.68253968253967,2337
173,1,43301,11,190.68253968253967,2290
173,1,43261,12,190.68253968253967,2223
173,1,43811,13,190.68253968253967,4954
173,1,43821,14,190.68253968253967,6155
173,1,43029,15,190.68253968253967,6266
173,1,43019,16,190.68253968253967,8077
173,1,42119,17,190.68253968253967,9171
173,1,42099,18,190.68253968253967,2979
173,1,42151,19,190.68253968253967,3537
173,1,42161,20,190.68253968253967,4176
173,1,42239,21,190.68253968253967,4543
173,1,42309,22,190.68253968253967,4756
173,1,42249,23,190.68253968253967,4894
173,1,42291,24,190.68253968253967,5227
173,1,42209,25,190.68253968253967,5739
173,1,28109,26,190.68253968253967,5442
173,1,28189,27,190.68253968253967,5138
173,1,28019,28,190.68253968253967,4693
173,1,20109,29,190.68253968253967,4689
173,1,17189,30,190.68253968253967,4600
173,1,17009,31,190.68253968253967,1442
173,1,17181,32,190.68253968253967,1514
173,1,20101,33,190.68253968253967,1728
173,1,28011,34,190.68253968253967,1756
173,1,28181,35,190.68253968253967,1500
173,1,28101,36,190.68253968253967,1116
173,1,42201,37,190.68253968253967,1178
173,1,42299,38,190.68253968253967,1397
173,1,42241,39,190.68253968253967,1945
173,1,42301,40,190.68253968253967,2312
173,1,42231,41,190.68253968253967,2679
173,1,42169,42,190.68253968253967,2393
173,1,42159,43,190.68253968253967,2274
173,1,42091,44,190.68253968253967,1461
173,1,42111,45,190.68253968253967,1317
173,1,43011,46,190.68253968253967,1281
173,1,43021,47,190.68253968253967,1293
173,1,43829,48,190.68253968253967,1424
173,1,43819,49,190.68253968253967,1439
173,1,43267,50,190.68253968253967,1491
173,1,43309,51,190.68253968253967,1728
173,1,43289,52,190.68253968253967,1943
173,1,43249,53,190.68253968253967,2199
173,1,43239,54,190.68253968253967,2342
173,1,43161,55,190.68253968253967,2383
173,1,43731,56,190.68253968253967,2308
173,1,43741,57,190.68253968253967,2069
173,1,43511,58,190.68253968253967,1675
173,1,43381,59,190.68253968253967,1579
173,1,43391,60,190.68253968253967,1238
173,1,43411,61,190.68253968253967,1061
173,1,43009_D,62,190.68253968253967,0
161,0,46009,0,347.4782608695652,10543
161,0,46631,1,347.4782608695652,11911
161,0,46331,2,347.4782608695652,13341
161,0,46221,3,347.4782608695652,12609
161,0,65069,4,347.4782608695652,14647
161,0,65059,5,347.4782608695652,16363
161,0,67109,6,347.4782608695652,18004
161,0,67409,7,347.4782608695652,7653
161,0,67441,8,347.4782608695652,7698
161,0,67271,9,347.4782608695652,8131
161,0,67461,10,347.4782608695652,8360
161,0,67451,11,347.4782608695652,8190
161,0,64621,12,347.4782608695652,7618
161,0,64461,13,347.4782608695652,5632
